instance_id,num_customers,num_charging_stations,total_distance,total_energy,total_time,num_vehicles,charging_stops,computation_time,max_time
c50_20,50,10,1232.4886076517746,319.04495819568524,51.57227157879825,8,1,0.001811981201171875,13.543645070451287
c50_7,50,10,1159.4011684502336,298.2627426179939,48.648774010736616,8,1,0.0018711090087890625,12.212165368175818
c50_11,50,10,1256.0327866655007,322.289871051132,52.5140387393473,8,1,0.002015352249145508,11.48161859620449
c50_6,50,10,1262.6291032093768,324.03323451479434,52.777891401102345,8,1,0.0018911361694335938,11.987970770136394
c50_1,50,10,1256.0375064399675,322.5982194327916,52.51422753032596,8,1,0.0017590522766113281,14.220053116806278
c50_10,50,10,1305.6746702112907,337.76994062137476,54.49971408117891,8,1,0.002056121826171875,15.851939121876658
c50_14,50,10,1257.466305969413,322.97319417690187,54.616834056958346,8,2,0.0018858909606933594,11.907120747391078
c50_16,50,10,1263.9604378876788,324.65340939518853,52.83114478823442,8,1,0.001953125,13.060711600779092
c50_18,50,10,1237.4615108209287,317.92727814066706,51.77118770556442,8,1,0.0025599002838134766,12.160592238597001
c50_3,50,10,1242.472947729883,320.35978962756735,49.698917909195316,8,0,0.001981973648071289,8.601576207580262
c50_17,50,10,1303.699703394943,333.65192922863645,54.420715408525005,8,1,0.004448890686035156,12.181307943176067
c50_2,50,10,1330.385526928544,342.1416508520717,55.488148349869036,8,1,0.0019268989562988281,14.358827105650885
c50_19,50,10,1324.0666695261116,339.41238137385693,57.50812132649901,8,2,0.002240896224975586,12.156073435487338
c50_15,50,10,1247.8715589963851,321.62310717188626,52.18758963258268,8,1,0.002008199691772461,14.65674291572686
c50_12,50,10,1249.4323174738363,321.2772972256915,54.29547451713526,8,2,0.002210855484008789,12.664690009120608
c40_6,40,10,1238.1861399090255,317.01469056838175,51.8001728690883,8,1,0.001447916030883789,11.636541604399383
c40_11,40,10,1162.9789960838677,294.70052529744663,46.51915984335471,8,0,0.0019898414611816406,8.11420444635911
c40_10,40,10,1065.8584551905885,269.3089503376656,42.634338207623536,8,0,0.0014119148254394531,7.276858919787186
c40_7,40,10,1180.3399163929168,300.28639897037647,47.21359665571667,8,0,0.0015969276428222656,8.606755804342948
c40_20,40,10,1097.881289861993,281.6880820072829,43.91525159447971,8,0,0.0013849735260009766,8.12481080538812
c40_17,40,10,1111.669908611985,283.90195104656834,44.4667963444794,8,0,0.0013670921325683594,8.098239457344542
c40_16,40,10,1114.831520609942,283.5750558963271,44.593260824397674,8,0,0.001405954360961914,8.03871178504769
c50_9,50,10,1163.838603052419,299.28564080322354,46.55354412209677,8,0,0.001718759536743164,8.580727305020275
c50_4,50,10,1262.157139285858,323.91308283484625,50.486285571434316,8,0,0.0023229122161865234,8.655593107351104
c50_8,50,10,1218.7998051945867,314.73180416341165,51.02471948051074,8,1,0.0035698413848876953,11.543647778860485
c50_13,50,10,1279.9608860938115,329.04952405982084,53.471162716479725,8,1,0.001650094985961914,13.649645009639864
c50_5,50,10,1272.0892178167687,327.9128597722764,53.156295985398025,8,1,0.0018630027770996094,13.250656373099112
c40_18,40,10,1166.0726910486342,296.4386520272193,48.915634914672644,8,1,0.0014109611511230469,12.06146224918885
c40_1,40,10,1115.5165320958288,284.63099096385344,46.893388556560424,8,1,0.0013649463653564453,12.808576677427766
c40_14,40,10,1150.498096130641,293.23540290462205,48.06537839068018,8,1,0.0015571117401123047,11.806835264400737
c30_2,30,10,835.7585424425846,216.33657454103434,37.7485235158852,4,2,0.0008640289306640625,14.288701642252427
c40_2,40,10,1156.6683184705284,293.6241413473453,48.539460011548414,8,1,0.0014142990112304688,12.273049290245828
c40_19,40,10,1167.7661542970902,299.87587892468196,48.98337344461088,8,1,0.001682281494140625,12.786791037179853
c40_15,40,10,1136.4962296726335,291.43967838374374,45.459849186905345,8,0,0.0013689994812011719,8.53601469694583
c40_12,40,10,1208.0695772209117,309.02530587294575,50.59551036156375,8,1,0.0014450550079345703,11.64724261128196
c40_4,40,10,1167.2818256405963,298.838069037843,48.964000298351124,8,1,0.0014269351959228516,15.401248472184808
c40_8,40,10,1170.5128479570576,299.6815957815873,46.8205139182823,8,0,0.0013802051544189453,8.82189272829197
c40_3,40,10,1027.6945537055913,262.1894516860895,41.10778214822364,8,0,0.0016748905181884766,7.924829315492042
c30_17,30,10,716.8705326272353,185.94158786325488,28.674821305089417,4,0,0.000885009765625,8.718161041911339
c30_16,30,10,847.1696106113653,217.02886517535336,38.20496624263643,4,2,0.0009157657623291016,14.61661014203736
c30_3,30,10,864.3044740280232,224.9106663847957,38.890360779302746,4,2,0.002895832061767578,14.441506048705786
c30_20,30,10,772.3827033659454,200.68155210199296,33.168035407365096,4,1,0.0011739730834960938,13.148216736682546
c40_9,40,10,1259.1564166293585,321.9117493697696,54.911711210628894,8,2,0.001870870590209961,12.352767677182714
c40_5,40,10,1159.4403903315763,294.9607809014778,46.37761561326305,8,0,0.0017631053924560547,8.293866436731449
c40_13,40,10,1221.139875012332,309.74884879461615,51.11832227322054,8,1,0.0017600059509277344,14.155540530311145
c30_10,30,10,779.3890272146186,203.5648245022726,33.448288361312024,4,1,0.0009210109710693359,15.39046673468118
c30_8,30,10,821.8435042453597,212.61375314294133,37.191921987996196,4,2,0.0009829998016357422,13.308329152180576
c30_4,30,10,786.9251607098905,199.60870387553746,33.52246097385017,5,1,0.0031349658966064453,11.602340095421548
c30_9,30,10,791.5476838664177,206.86282214302787,33.93463462738398,4,1,0.0007271766662597656,15.069782857165922
c30_11,30,10,809.9342340375974,208.41156115938384,34.67009663423117,4,1,0.0005140304565429688,13.812162406945848
c30_6,30,10,859.0480650538605,223.8297216458222,36.634649874881696,4,1,0.0008230209350585938,16.796992847558343
c30_7,30,10,732.7963384360291,188.64100419609582,31.584580810168443,4,1,0.0013239383697509766,13.260512571218893
c30_5,30,10,910.6578849641913,232.35791536544622,38.69904267129492,5,1,0.0019199848175048828,16.30981454841365
c30_13,30,10,827.3941035838294,213.03313992822353,35.368491416080445,4,1,0.0013759136199951172,13.129555008859954
c30_18,30,10,745.3998143195304,194.49173805723177,32.08871984550849,4,1,0.0005509853363037109,15.295192114686486
c30_12,30,10,778.1852293610268,202.22000763674941,33.40013644716834,4,1,0.000553131103515625,13.786254410285459
c30_15,30,10,708.8356528654322,184.53979767148806,30.626153387344555,4,1,0.00096893310546875,13.341232098595626
c30_19,30,10,893.5358917969095,226.89215766188997,38.014162944603655,5,1,0.0019061565399169922,13.441149744320787
c30_1,30,10,770.3693346024459,199.63278135936088,35.13295520227965,4,2,0.0010361671447753906,12.581881005973962
c30_14,30,10,768.4381383340368,199.2424088873004,33.010252806088744,4,1,0.0009899139404296875,12.462563452115084
